text	entities
seeded	O
Malisse	ORGANISATION
rallied	O
after	O
dropping	O
the	O
first	O
set	O
to	O
eliminate	O
sixth	O
-	O
seeded	O
Florian	LOCATION
Mayer	LOCATION
of	O
Germany	ORGANISATION
06	O
-	O
Jul	QUANTITY
,	O
06	O
-	O
Feb	O
,	O
06	O
-	O
Mar	COUNTRY
.	O
""""	O
""""	O
Meanwhile	ORGANISATION
,	O
fourth	O
-	O
seeded	O
Tommy	LOCATION
Haas	O
of	O
Germany	ORGANISATION
beat	O
Luxembourg	O
's	O
Gilles	O
Muller	O
in	O
straight	O
sets	O
(	O
06	O
-	O
Mar	COUNTRY
,	O
06	O
-	O
Feb	O
)	O
.	O
""""	O
""""	O
Haas	O
next	O
plays	O
eighth	O
-	O
seeded	O
American	COUNTRY
Vince	O
Spadea	O
,	O
a	O
straight	O
-	O
sets	O
winner	O
over	O
Lee	O
Hyung	ORGANISATION
-	O
taik	O
of	O
South	O
Korea	LOCATION
(	O
06	O
-	O
Mar	COUNTRY
,	O
06	O
-	O
Mar	COUNTRY
)	O
.	O
""""	O
United	COUNTRY
Nations	O
investigators	O
have	O
begun	O
questioning	O
top	O
Syrian	ORGANISATION
officials	O
about	O
the	O
assassination	O
of	O
former	O
Lebanese	COUNTRY
Prime	O
Minister	LOCATION
Rafik	O
Hariri	O
.	O
Diplomatic	PERSON
sources	O
say	O
five	QUANTITY
Syrian	ORGANISATION
officials	O
are	O
being	O
questioned	O
at	O
U.N.	ORGANISATION
offices	O
in	O
Vienna	COUNTRY
.	O
The	O
interviews	O
are	O
expected	O
to	O
continue	O
until	O
Wednesday	DAY
.	O
The	O
sources	O
say	O
the	O
suspects	O
arrived	O
in	O
the	O
Austrian	O
capital	O
late	O
Sunday	DAY
.	O
Damascus	O
recently	O
agreed	O
to	O
allow	O
its	O
officials	O
to	O
be	O
questioned	O
outside	O
Syria	O
.	O
Syria	O
denies	O
any	O
involvement	O
in	O
the	O
February	LOCATION
14	O
bombing	O
in	O
Beirut	O
that	O
killed	ATTACKS
Mr.	LOCATION
Hariri	O
and	O
20	QUANTITY
other	O
people	O
.	O
""""	O
However	O
,	O
a	O
report	O
by	O
a	O
U.N.	ORGANISATION
commission	O
in	O
October	O
implicated	O
top	O
Syrian	ORGANISATION
and	O
Lebanese	COUNTRY
officials	O
.	O
""""	O
The	O
U.N.	ORGANISATION
Security	COMPOUND
Council	O
has	O
warned	O
Syria	O
to	O
cooperate	O
fully	O
with	O
the	O
probe	O
or	O
face	O
consequences	ORGANISATION
.	O
""""	O
Earlier	ORGANISATION
this	O
year	O
,	O
Syria	O
was	O
forced	O
to	O
withdraw	O
its	O
troops	ARMY
from	O
Lebanon	COUNTRY
under	O
intense	O
domestic	O
and	O
international	O
pressure	GOVERNMENT
.	O
""""	O
""""	O
Aides	O
to	O
U.S.	COUNTRY
Senator	O
-	O
and	O
former	O
first	O
lady	O
-	O
Hillary	O
Rodham	O
Clinton	O
have	O
confirmed	O
that	O
the	O
New	O
~	O
York	O
senator	O
has	O
invited	O
supporters	O
from	O
the	O
state	O
of	O
Iowa	O
to	O
her	O
Washington	LOCATION
,	O
D.C.	O
home	O
for	O
a	O
private	O
political	GOVERNMENT
fundraising	O
event	GOVERNMENT
.	O
""""	O
""""	O
Senator	O
Clinton	O
is	O
facing	O
re	O
-	O
election	ORGANISATION
in	O
New	O
York	O
in	O
2006	DATE
,	O
but	O
the	O
invitation	O
of	O
Iowa	O
supporters	O
raises	O
speculation	O
that	O
a	O
2008	DATE
bid	O
for	O
the	O
U.S.	COUNTRY
presidency	GOVERNMENT
is	O
likely	O
.	O
""""	O
Iowa	O
is	O
traditionally	O
the	O
first	O
state	O
to	O
hold	O
political	GOVERNMENT
caucuses	ORGANISATION
in	O
which	O
candidates	GOVERNMENT
from	O
the	O
same	O
party	GOVERNMENT
compete	O
against	O
each	O
other	O
for	O
their	O
party	GOVERNMENT
's	O
presidential	O
nomination	O
.	O
Mrs.	O
Clinton	O
's	O
former	O
national	O
finance	O
director	O
from	O
her	O
2000	DATE
Senate	COUNTRY
campaign	O
is	O
currently	ATTACKS
on	O
trial	O
in	O
Los	O
Angeles	O
federal	O
court	O
on	O
charges	O
he	O
lied	O
to	O
regulators	O
about	O
the	O
cost	O
of	O
a	O
lavish	O
Hollywood	ORGANISATION
fundraiser	COMPOUND
.	O
""""	O
Neither	COUNTRY
Mrs.	O
Clinton	O
nor	O
her	O
husband	O
,	O
the	O
former	O
president	PERSON
,	O
are	O
accused	O
of	O
any	O
wrongdoing	O
.	O
""""	O
Burmese	LOCATION
pro	O
-	O
democracy	O
leader	O
Aung	COUNTRY
San	O
Suu	O
Kyi	O
met	O
Saturday	DAY
with	O
a	O
top	O
United	COUNTRY
Nations	O
official	O
.	O
""""	O
Aung	COUNTRY
San	O
Suu	O
Kyi	O
spoke	O
to	O
reporters	PERSON
Saturday	DAY
at	O
her	O
lakeside	O
home	O
in	O
Rangoon	LOCATION
,	O
and	O
praised	O
the	O
talks	O
with	O
Vijay	ORGANISATION
Nambiar	COUNTRY
,	O
chief	PERSON
of	O
staff	O
for	O
U.N.	ORGANISATION
Secretary	LOCATION
-	O
General	O
Ban	O
Ki	O
-	O
moon	O
.	O
""""	O
The	O
65	O
-	O
year	O
-	O
old	O
Nobel	O
peace	O
prize	O
laureate	O
has	O
been	O
vocal	O
about	O
pursuing	O
democratic	O
reforms	O
since	O
her	O
release	O
November	COUNTRY
13	O
from	O
more	O
than	O
seven	O
years	O
of	O
house	O
arrest	ATTACKS
.	O
But	O
she	O
has	O
also	O
been	O
careful	O
not	O
to	O
verbally	O
challenge	O
Burma	O
's	O
ruling	O
generals	O
.	O
Nambiar	COUNTRY
also	O
met	O
Saturday	DAY
with	O
Burma	O
's	O
foreign	O
minister	O
.	O
He	O
also	O
planned	O
to	O
meet	O
with	O
diplomats	O
and	O
recently	O
-	O
elected	O
lawmakers	GOVERNMENT
.	O
Pakistani	COUNTRY
officials	O
say	O
security	COMPOUND
forces	ARMY
have	O
arrested	ATTACKS
at	O
least	O
three	QUANTITY
al	ORGANISATION
-	O
Qaida	O
suspects	O
after	O
a	O
gunfight	O
near	O
the	O
Afghan	O
border	O
.	O
They	O
say	O
police	ARMY
opened	O
fire	O
Monday	DAY
on	O
a	O
car	O
carrying	O
the	O
suspects	O
outside	O
the	O
northwestern	O
city	O
of	O
Peshawar	COUNTRY
and	O
forced	O
it	O
to	O
stop	O
.	O
Reports	O
say	O
one	O
of	O
the	O
suspects	O
escaped	O
while	O
the	O
others	QUANTITY
were	O
arrested	ATTACKS
.	O
This	QUANTITY
comes	O
less	O
than	O
a	O
week	O
after	O
Pakistani	COUNTRY
officials	O
said	O
a	O
senior	O
al	ORGANISATION
-	O
Qaida	O
explosives	O
expert	O
was	O
killed	ATTACKS
in	O
a	O
raid	ATTACKS
on	O
a	O
suspected	O
insurgent	O
hideout	O
in	O
the	O
tribal	QUANTITY
region	LOCATION
of	O
North	O
Waziristan	O
bordering	O
Afghanistan	COUNTRY
.	O
Egyptian	LOCATION
-	O
born	O
Muhsin	O
Musa	LOCATION
Matwali	LOCATION
Atwah	O
was	O
wanted	O
in	O
connection	O
with	O
the	O
1998	DATE
bombings	ATTACKS
of	O
the	O
U.S.	COUNTRY
embassies	O
in	O
Kenya	O
and	O
Tanzania	ORGANISATION
.	O
The	O
United	COUNTRY
States	O
offered	O
a	O
$	O
5	O
million	O
reward	O
for	O
his	O
capture	O
.	O
Six	QUANTITY
other	O
Islamic	O
militants	ARMY
were	O
killed	ATTACKS
in	O
the	O
raid	ATTACKS
.	O
""""	O
Rebels	O
in	O
eastern	O
Sudan	LOCATION
say	O
government	O
war	ATTACKS
planes	O
have	O
been	O
bombing	O
a	O
rebel	O
area	O
near	O
the	O
border	O
with	O
Eritrea	O
,	O
wounding	O
several	O
people	O
.	O
""""	O
""""	O
A	O
spokesman	O
with	O
rebels	O
known	O
as	O
the	O
Eastern	LOCATION
Front	O
said	O
Friday	DAY
,	O
the	O
bombing	O
began	O
Thursday	DAY
in	O
the	O
Barka	O
Valley	ORGANISATION
region	LOCATION
near	O
the	O
town	O
of	O
Tokar	O
,	O
120	QUANTITY
kilometers	GOVERNMENT
south	COMPOUND
Port	O
Sudan	LOCATION
on	O
the	O
Red	O
Sea	O
.	O
""""	O
""""	O
The	O
French	O
news	O
agency	O
quotes	O
a	O
rebel	O
spokesman	O
as	O
saying	O
many	O
civilians	O
have	O
been	O
injured	O
by	O
the	O
bombs	O
,	O
and	O
much	O
livestock	O
has	O
been	O
killed	ATTACKS
.	O
""""	O
He	O
says	O
the	O
bombings	ATTACKS
continue	O
Friday	DAY
.	O
There	O
has	O
been	O
no	O
independent	O
verification	O
of	O
the	O
air	O
strikes	O
.	O
Fighting	O
broke	O
out	O
between	O
the	O
rebels	O
and	O
government	O
troops	ARMY
near	O
Tokar	O
early	O
this	O
week	O
.	O
Two	QUANTITY
Sudanese	O
rebel	O
factions	O
joined	O
forces	ARMY
in	O
February	LOCATION
to	O
form	O
the	O
Eastern	LOCATION
Front	O
.	O
Pope	O
Benedict	O
XVI	O
has	O
visited	O
the	O
Italian	COUNTRY
city	O
of	O
L'Aquilla	O
and	O
other	O
central	O
Italian	COUNTRY
locales	O
devastated	O
earlier	ATTACKS
this	O
month	O
by	O
a	O
deadly	O
earthquake	O
.	O
""""	O
The	O
pontiff	PERSON
Tuesday	DAY
visited	O
several	O
sites	O
in	O
L'Aquilla	O
,	O
a	O
medieval	O
walled	O
city	O
of	O
70,000	QUANTITY
residents	O
.	O
""""	O
""""	O
His	O
stops	ARMY
included	O
the	O
site	O
of	O
a	O
partially	O
-	O
collapsed	O
college	O
dormitory	O
,	O
and	O
the	O
ruins	O
of	O
the	O
13th	O
century	O
Santa	O
Maria	LOCATION
di	O
Collemaggio	O
basilica	O
.	O
""""	O
""""	O
Speaking	O
to	O
survivors	O
,	O
he	O
called	O
for	O
""""	O
""""	O
an	O
examination	O
of	O
conscience	O
""""	O
""""	O
by	O
builders	O
and	O
inspectors	O
accused	O
of	O
shoddy	O
construction	O
practices	O
linked	O
to	O
the	O
collapse	O
of	O
numerous	O
buildings	O
.	O
""""	O
""""	O
Benedict	O
earlier	ATTACKS
visited	O
the	O
village	O
of	O
Onna	LOCATION
,	O
where	O
40	QUANTITY
of	O
300	QUANTITY
residents	O
perished	O
.	O
""""	O
The	O
6.4	O
magnitude	O
quake	O
on	O
April	O
6	O
reduced	O
large	O
sections	O
of	O
the	O
Abruzzo	O
region	LOCATION
to	O
rubble	O
.	O
The	O
Italian	COUNTRY
government	O
has	O
earmarked	O
more	O
than	O
$	O
10	QUANTITY
billion	O
for	O
reconstruction	O
in	O
the	O
region	LOCATION
.	O
Experts	O
say	O
it	O
will	O
take	O
about	O
$	O
16	QUANTITY
billion	O
to	O
rebuild	O
the	O
area	O
.	O
""""	O
The	O
top	O
U.S.	COUNTRY
military	ARMY
commander	ARMY
in	O
Afghanistan	COUNTRY
says	O
Taleban	ORGANISATION
insurgents	O
could	O
stage	O
a	O
high	O
-	O
profile	O
attack	O
over	O
the	O
next	O
six	QUANTITY
to	O
nine	QUANTITY
months	O
,	O
despite	O
what	O
he	O
called	O
their	O
more	O
limited	O
""""	O
""""	O
terrorist	O
capabilities	O
.	O
""""	O
""""	O
""""	O
""""	O
Lieutenant	O
General	O
David	O
Barno	O
told	O
reporters	PERSON
Saturday	DAY
the	O
Taleban	ORGANISATION
fighters	ARMY
are	O
becoming	O
more	O
desperate	O
to	O
""""	O
""""	O
change	O
the	O
course	PERSON
of	O
events	GOVERNMENT
in	O
Afghanistan	COUNTRY
.	O
""""	O
""""	O
""""	O
General	O
Barno	O
said	O
he	O
expects	O
a	O
small	O
hard	O
-	O
core	O
remnant	O
of	O
the	O
Taleban	ORGANISATION
to	O
continue	O
fighting	O
even	GOVERNMENT
as	O
the	O
group	O
's	O
military	ARMY
strength	O
fades	O
away	O
.	O
""""	O
Afghanistan	COUNTRY
is	O
scheduled	O
to	O
hold	O
parliamentary	O
elections	GOVERNMENT
on	O
September	O
18	QUANTITY
,	O
a	O
little	O
less	O
than	O
one	O
year	O
after	O
the	O
country	O
's	O
first	O
direct	O
and	O
democratic	O
presidential	O
elections	GOVERNMENT
.	O
""""	O
Three	QUANTITY
world	O
leaders	O
who	O
had	O
key	O
roles	O
in	O
the	O
reunification	O
of	O
Germany	ORGANISATION
gathered	O
Saturday	DAY
to	O
share	O
their	O
memories	O
of	O
the	O
collapse	O
of	O
the	O
Berlin	O
Wall	ORGANISATION
.	O
""""	O
Germany	ORGANISATION
's	O
ex	O
-	O
chancellor	O
Helmut	PERSON
Kohl	O
,	O
former	O
U.S.	COUNTRY
president	PERSON
George	O
Herbert	O
Walker	ORGANISATION
Bush	O
,	O
and	O
former	O
Soviet	O
leader	O
Mikhail	O
Gorbachev	O
were	O
honored	O
at	O
a	O
gathering	O
in	O
Berlin	O
for	O
their	O
efforts	O
in	O
reunifying	O
Germany	ORGANISATION
.	O
""""	O
Former	O
Chancellor	O
Kohl	O
now	O
speaks	O
with	O
difficulty	O
after	O
a	O
stroke	O
and	O
is	O
confined	GOVERNMENT
to	O
a	O
wheelchair	O
.	O
""""	O
He	O
said	O
that	O
although	O
Germany	ORGANISATION
's	O
history	O
was	O
not	O
always	O
proud	O
,	O
Germans	COUNTRY
should	O
be	O
proud	O
of	O
their	O
country	O
's	O
reunification	O
.	O
""""	O
""""	O
At	O
the	O
close	O
of	O
World	O
War	COUNTRY
II	ATTACKS
,	O
Germany	ORGANISATION
was	O
divided	O
into	O
two	QUANTITY
separate	O
countries	O
governed	O
under	O
separate	O
ideologies	O
of	O
democracy	O
and	O
communism	O
.	O
""""	O
The	O
wall	O
was	O
built	O
starting	O
in	O
1961	DATE
and	O
came	O
to	O
symbolize	GOVERNMENT
the	O
divide	COMPOUND
between	O
the	O
so	O
-	O
called	O
Iron	O
Curtain	O
and	O
the	O
democratic	O
West	O
.	O
""""	O
The	O
wall	O
was	O
breached	O
on	O
November	COUNTRY
9	O
,	O
1989	DATE
as	O
a	O
worldwide	O
audience	O
watched	O
on	O
live	O
television	O
.	O
""""	O
Thousands	QUANTITY
of	O
Icelanders	O
marked	O
the	O
90th	O
anniversary	ARMY
of	O
sovereignty	O
from	O
Denmark	O
Monday	DAY
by	O
demanding	O
the	O
government	O
resign	O
over	O
the	O
country	O
's	O
economic	O
crisis	O
.	O
Hundreds	O
of	O
marchers	O
tried	O
to	O
storm	O
central	O
bank	O
headquarters	O
in	O
Reykjavik	O
.	O
They	O
left	O
after	O
a	O
tense	O
hour	O
-	O
long	O
standoff	O
with	O
riot	O
police	ARMY
.	O
The	O
global	O
financial	O
crisis	O
has	O
left	O
Iceland	O
's	O
economy	O
in	O
shambles	O
.	O
""""	O
Three	QUANTITY
major	O
banks	PERSON
have	O
collapsed	O
,	O
unemployment	O
has	O
soared	O
,	O
and	O
the	O
value	O
of	O
the	O
krona	O
has	O
plunged	O
.	O
""""	O
Prime	O
Minister	LOCATION
Geir	COUNTRY
Haarde	PERSON
has	O
refused	O
to	O
resign	O
or	O
call	O
for	O
early	O
elections	GOVERNMENT
.	O
He	O
blames	O
Iceland	O
's	O
economic	O
calamity	O
on	O
commercial	GOVERNMENT
bankers	ATTACKS
.	O
The	O
government	O
was	O
forced	O
to	O
ask	ATTACKS
the	O
International	O
Monetary	LOCATION
Fund	LOCATION
and	O
several	O
countries	O
for	O
a	O
multi	QUANTITY
-	O
billion	O
-	O
dollar	O
loan	O
.	O
""""	O
Global	O
health	O
experts	O
said	O
cancer	O
will	O
become	O
the	O
leading	O
cause	O
of	O
death	O
in	O
the	O
world	O
by	O
2010	DATE
,	O
overtaking	O
heart	O
disease	O
.	O
""""	O
A	O
World	O
Health	O
Organization	O
report	O
issued	O
Tuesday	DAY
said	O
one	O
factor	O
behind	O
cancer	O
's	O
growing	O
deadliness	O
is	O
rising	O
cigarette	COMPOUND
smoking	O
in	O
developing	O
countries	O
.	O
40	QUANTITY
percent	O
of	O
the	O
world	O
's	O
smokers	O
are	O
thought	O
to	O
live	O
in	O
China	O
and	O
India	COUNTRY
alone	O
.	O
The	O
WHO	ORGANISATION
report	O
said	O
an	O
estimated	O
12	QUANTITY
million	O
people	O
will	O
be	O
diagnosed	O
with	O
some	O
form	O
of	O
cancer	O
this	O
year	O
.	O
It	O
predicts	O
that	O
7.6	O
million	O
of	O
them	O
will	O
die	O
.	O
""""	O
Health	O
experts	O
predicted	ATTACKS
the	O
number	O
of	O
people	O
who	O
die	O
from	O
cancer	O
will	O
soon	O
be	O
greater	O
than	O
deaths	O
from	O
AIDS	ORGANISATION
,	O
tuberculosis	O
and	O
malaria	O
combined	O
.	O
""""	O
""""	O
The	O
WHO	ORGANISATION
said	O
the	O
number	O
of	O
new	O
cancer	O
patients	O
may	O
rise	O
to	O
27	QUANTITY
million	O
a	O
year	O
by	O
2030	DATE
,	O
with	O
17	QUANTITY
million	O
people	O
dying	O
from	O
the	O
disease	O
.	O
""""	O
A	O
civil	O
liberties	O
group	O
says	O
it	O
has	O
obtained	O
documents	COMPOUND
that	O
allegedly	O
show	O
U.S.	COUNTRY
military	ARMY
forces	ARMY
tried	O
to	O
suppress	O
reports	O
about	O
the	O
abuse	O
of	O
Iraqi	COUNTRY
prisoners	O
.	O
""""	O
The	O
documents	COMPOUND
-	O
released	O
by	O
the	O
American	COUNTRY
Civil	O
Liberties	O
Union	COUNTRY
on	O
Tuesday	DAY
-	O
say	O
staff	O
members	PERSON
of	O
the	O
Pentagon	O
's	O
Defense	O
Intelligence	O
Agency	O
(	O
DIA	O
)	O
witnessed	O
several	O
incidents	O
of	O
abuse	O
,	O
including	O
prisoners	O
being	O
assaulted	ATTACKS
,	O
deprived	O
of	O
sleep	PERSON
and	O
humiliated	O
.	O
""""	O
""""	O
The	O
documents	COMPOUND
also	O
included	O
complaints	PERSON
that	O
DIA	O
personnel	O
had	O
their	O
e	O
-	O
mails	O
monitored	O
by	O
special	O
forces	ARMY
,	O
and	O
were	O
ordered	O
""""	O
""""	O
not	O
to	O
talk	O
to	O
anyone	O
in	O
the	O
U.S.	COUNTRY
""""	O
""""	O
about	O
what	O
they	O
witnessed	O
.	O
""""	O
The	O
ACLU	ORGANISATION
obtained	O
the	O
documents	COMPOUND
after	O
a	O
federal	O
court	O
ordered	O
the	O
Pentagon	O
to	O
comply	O
with	O
a	O
year	O
-	O
old	O
request	O
under	O
the	O
U.S.	COUNTRY
Freedom	O
of	O
Information	COUNTRY
Act	O
.	O
Georgian	COUNTRY
Prime	O
Minister	LOCATION
Zurab	O
Zhvania	O
says	O
he	O
supports	O
democracy	O
in	O
Ukraine	O
and	O
hopes	O
the	O
upcoming	O
Ukrainian	O
presidential	O
election	ORGANISATION
will	O
be	O
free	QUANTITY
and	O
fair	O
.	O
""""	O
Mr.	LOCATION
Zhvania	O
,	O
who	O
is	O
currently	ATTACKS
visiting	O
the	O
United	COUNTRY
States	O
,	O
made	O
the	O
comment	O
Wednesday	DAY
in	O
an	O
interview	O
with	O
the	O
Voice	ARMY
of	O
America	O
.	O
""""	O
""""	O
He	O
also	O
expressed	O
satisfaction	O
with	O
his	O
U.S.	COUNTRY
visit	ARMY
,	O
which	O
began	O
Sunday	DAY
,	O
and	O
says	O
the	O
United	COUNTRY
States	O
has	O
a	O
great	O
deal	O
of	O
interest	O
in	O
Georgia	O
.	O
""""	O
""""	O
Mr.	LOCATION
Zhvania	O
has	O
met	O
with	O
a	O
number	O
of	O
high	O
-	O
level	O
U.S.	COUNTRY
officials	O
,	O
including	O
National	O
Security	COMPOUND
Advisor	O
Condoleezza	LOCATION
Rice	O
.	O
""""	O
""""	O
He	O
quoted	O
Ms.	ARMY
Rice	O
as	O
saying	O
that	O
Washington	LOCATION
recognizes	O
Georgia	O
's	O
territorial	O
integrity	O
in	O
regards	O
to	O
Abkhazia	O
,	O
a	O
pro	O
-	O
Russian	LOCATION
enclave	O
in	O
Georgia	O
that	O
has	O
run	O
its	O
own	O
affairs	ATTACKS
since	O
the	O
early	O
1990s	QUANTITY
.	O
""""	O
Mr.	LOCATION
Zhvania	O
concludes	O
his	O
visit	ARMY
Thursday	DAY
.	O
South	O
Korean	O
police	ARMY
detained	O
a	O
group	O
of	O
anti	QUANTITY
-	O
Japanese	LOCATION
protesters	ORGANISATION
in	O
Seoul	O
Friday	DAY
after	O
stopping	O
their	O
attempt	O
to	O
hold	O
a	O
mock	O
funeral	O
for	O
Japanese	LOCATION
Prime	O
Minister	LOCATION
Junichiro	O
Koizumi	O
.	O
Hundreds	O
of	O
riot	O
police	ARMY
surrounded	O
about	O
30	QUANTITY
demonstrators	O
who	O
carried	O
an	O
empty	O
coffin	ARMY
and	O
Mr.	LOCATION
Koizumi	O
's	O
picture	O
to	O
a	O
park	O
near	O
the	O
Japanese	LOCATION
embassy	O
for	O
the	O
funeral	O
.	O
""""	O
Earlier	ORGANISATION
,	O
the	O
same	O
group	O
burned	O
a	O
coffin	ARMY
and	O
an	O
effigy	O
of	O
Japanese	LOCATION
Ambassador	O
Toshiyuki	LOCATION
Takano	COUNTRY
in	O
front	O
of	O
his	O
residence	O
.	O
""""	O
""""	O
They	O
also	O
fired	ATTACKS
flaming	O
arrows	O
,	O
which	O
failed	O
to	O
reach	O
the	O
house	O
.	O
""""	O
""""	O
Anti	COUNTRY
-	O
Japanese	LOCATION
sentiment	O
runs	O
high	O
in	O
South	O
Korea	LOCATION
over	O
territorial	O
claims	PERSON
both	O
countries	O
make	O
to	O
a	O
group	O
of	O
small	O
islands	O
controlled	ATTACKS
by	O
South	O
Korea	LOCATION
,	O
and	O
over	O
Tokyo	ORGANISATION
's	O
approval	O
of	O
history	O
books	O
that	O
critics	O
say	O
downplay	O
Japan	COUNTRY
's	O
wartime	O
atrocities	O
.	O
""""	O
Venezuela	O
's	O
defense	O
minister	O
says	O
his	O
country	O
is	O
considering	O
building	O
unmanned	O
planes	O
and	O
may	O
look	O
to	O
allied	O
countries	O
-	O
such	O
as	O
Iran	COUNTRY
-	O
for	O
help	O
.	O
Defense	O
Minister	LOCATION
General	O
Raul	O
Baduel	O
said	O
Monday	DAY
in	O
Caracas	O
that	O
Venezuela	O
has	O
made	O
progress	O
in	O
the	O
development	O
of	O
pilotless	PERSON
planes	O
.	O
He	O
also	O
said	O
that	O
Venezuela	O
will	O
look	O
to	O
other	O
countries	O
for	O
help	O
in	O
maintaining	O
its	O
aging	O
U.S.-made	O
F-5	O
fighter	ORGANISATION
jets	O
.	O
Venezuela	O
has	O
had	O
trouble	O
maintaining	O
the	O
planes	O
since	O
the	O
United	COUNTRY
States	O
began	O
blocking	O
arms	O
sales	O
to	O
the	O
South	O
American	COUNTRY
country	O
.	O
Iran	COUNTRY
's	O
foreign	O
minister	O
says	O
nuclear	COMPOUND
talks	O
remain	O
stalled	O
between	O
his	O
government	O
and	O
European	LOCATION
negotiators	O
.	O
""""	O
Speaking	O
to	O
reporters	PERSON
Wednesday	DAY
in	O
Tehran	LOCATION
,	O
Kamal	PERSON
Kharrazi	PERSON
said	O
Iran	COUNTRY
has	O
always	O
sought	O
a	O
short	O
-	O
term	O
suspension	ORGANISATION
of	O
its	O
uranium	COMPOUND
enrichment	O
activities	O
,	O
but	O
Britain	COUNTRY
,	O
France	O
and	O
Germany	ORGANISATION
are	O
pressing	O
for	O
a	O
permanent	O
one	O
.	O
""""	O
""""	O
Iran	COUNTRY
has	O
suspended	O
its	O
enrichment	O
activities	O
as	O
a	O
good	O
faith	O
gesture	O
during	O
negotiations	O
,	O
but	O
said	O
it	O
will	O
decide	O
in	O
three	QUANTITY
months	O
whether	O
to	O
continue	O
the	O
suspension	ORGANISATION
.	O
""""	O
Highly	O
enriched	O
uranium	COMPOUND
can	O
be	O
used	O
to	O
make	O
fuel	O
for	O
nuclear	COMPOUND
weapons	O
.	O
""""	O
The	O
head	O
of	O
Iran	COUNTRY
's	O
Atomic	O
Energy	COMPOUND
Organization	O
,	O
Gholamreza	COUNTRY
Aghazadeh	O
,	O
called	O
on	O
the	O
Europeans	LOCATION
to	O
speed	O
up	O
the	O
talks	O
.	O
""""	O
""""	O
In	O
remarks	O
today	O
,	O
he	O
expressed	O
hope	O
the	O
negotiations	O
would	O
protect	O
Iran	COUNTRY
's	O
scientific	PERSON
achievements	ATTACKS
,	O
which	O
he	O
says	O
the	O
Islamic	O
Republic	O
will	O
never	O
give	O
up	O
.	O
""""	O
""""	O
President	O
Bush	O
has	O
declared	O
a	O
state	O
of	O
emergency	O
for	O
the	O
Gulf	COUNTRY
Coast	LOCATION
state	O
of	O
Louisiana	O
,	O
as	O
it	O
braces	O
for	O
the	O
expected	O
onslaught	O
of	O
Hurricane	O
Katrina	O
,	O
set	O
to	O
make	O
landfall	O
on	O
Monday	DAY
.	O
""""	O
Saturday	DAY
's	O
emergency	O
declaration	O
authorizes	O
federal	O
officials	O
to	O
coordinate	O
all	O
disaster	O
relief	O
efforts	O
and	O
provide	O
appropriate	O
assistance	O
in	O
several	O
Louisiana	O
parishes	O
.	O
""""	O
Hours	O
earlier	ATTACKS
,	O
Louisiana	O
and	O
neighboring	O
Mississippi	O
declared	O
their	O
own	O
states	O
of	O
emergency	O
in	O
preparation	O
for	O
the	O
storm	O
,	O
and	O
evacuations	O
of	O
low	O
-	O
lying	O
areas	O
began	O
.	O
""""	O
""""	O
Oil	DATE
rigs	O
in	O
the	O
Gulf	COUNTRY
of	O
Mexico	O
were	O
evacuated	O
as	O
well	O
,	O
as	O
the	O
11th	QUANTITY
named	O
storm	O
of	O
this	O
year	O
's	O
Atlantic	O
hurricane	O
season	O
churned	O
over	O
the	O
Gulf	COUNTRY
's	O
warm	O
waters	O
.	O
""""	O
""""	O
At	O
last	O
report	O
,	O
Katrina	O
had	O
185	QUANTITY
kilometer	O
-	O
per	O
-	O
hour	O
winds	O
as	O
it	O
moved	O
slowly	O
toward	O
the	O
west	O
-	O
northwest	O
.	O
""""	O
""""	O
Hurricane	O
Katrina	O
slammed	O
into	O
southeast	O
Florida	O
Thursday	DAY
,	O
leaving	O
at	O
least	O
seven	O
people	O
dead	O
.	O
""""	O
Israel	O
's	O
security	COMPOUND
cabinet	O
has	O
approved	O
a	O
plan	O
to	O
release	O
900	O
Palestinian	COUNTRY
prisoners	O
and	O
withdraw	O
troops	ARMY
from	O
the	O
Palestinian	COUNTRY
town	O
of	O
Jericho	O
.	O
""""	O
The	O
plan	O
calls	O
for	O
Israel	O
to	O
free	QUANTITY
500	QUANTITY
Palestinians	COUNTRY
after	O
next	O
week	O
's	O
Israeli	COUNTRY
-	O
Palestinian	COUNTRY
summit	O
,	O
and	O
400	O
others	QUANTITY
over	O
the	O
next	O
three	QUANTITY
months	O
.	O
""""	O
""""	O
About	O
8,000	QUANTITY
Palestinians	COUNTRY
are	O
in	O
Israeli	COUNTRY
custody	O
.	O
""""	O
Both	O
sides	O
say	O
they	O
hope	O
to	O
reach	O
agreement	O
at	O
the	O
Cairo	O
summit	O
on	O
a	O
formal	O
truce	O
ending	O
more	O
than	O
four	QUANTITY
years	O
of	O
violence	O
.	O
""""	O
Meanwhile	ORGANISATION
,	O
Palestinian	COUNTRY
gunmen	O
interrupted	O
a	O
two	QUANTITY
-	O
week	O
old	O
de	O
~	O
facto	O
truce	O
Thursday	DAY
with	O
an	O
attack	O
on	O
an	O
Israeli	COUNTRY
military	ARMY
vehicle	O
that	O
wounded	ATTACKS
an	O
Israeli	COUNTRY
soldier	ARMY
in	O
the	O
occupied	O
Gaza	O
Strip	O
.	O
""""	O
Witnesses	LOCATION
said	O
Israeli	COUNTRY
soldiers	ARMY
returned	O
fire	O
and	O
killed	ATTACKS
one	O
Palestinian	COUNTRY
gunman	O
.	O
The	O
